Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba,,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44136,698980,1049040,360000,405000,407120,810000,308750,585000,323500,334750,351000,290000,265000,317000,231250,673310,320000,1425000,374000,494000,315500,806000,850000,824500,466250,930000,552650,385000,490000,442500,665590,380250,740000,1697500,441500,699500,1650000,955000,1383000,1050000,327250,263000,505250,715000,389000,370000,371000,246450,280000,337500,760000,511000,352500,,520000,630000,825000,400000,340000,450000,1100000,657820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44166,717930,1060000,355000,408460,397500,763000,346000,538350,325500,297500,370000,300000,281750,306950,215000,660000,335000,1459000,380000,540000,315000,880000,785000,842000,508000,950000,559000,305000,488250,442250,729500,378500,730000,1581000,435750,711000,1700000,970000,1375000,1070000,307500,228000,510000,720000,380000,369900,273250,259000,295000,330000,740000,515000,360000,,520000,625250,825000,395000,325000,450000,1058000,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44197,700150,1060000,386250,420000,398500,765000,399000,600000,325000,247500,366000,302000,278750,300000,249500,697660,325000,1350000,400000,517500,307000,1112500,860000,835000,525000,971000,581000,315000,495500,450000,695000,390000,730000,1672500,425000,698000,1605000,920000,1375000,1110000,329000,257000,510000,715000,385000,350000,250000,350000,306920,350500,776000,485000,395000,,515000,630000,829900,387250,335000,457000,1050000,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44228,699720,1100000,406280,397000,441500,817500,359000,577500,350000,319500,360000,295000,280000,326500,208250,664120,354500,1540000,397500,525000,318750,1435000,820000,931500,519500,995000,599500,329500,519500,463000,700000,389900,765000,1786400,436300,700000,1900000,1174080,1486250,1058000,329950,322500,509750,740000,405000,395000,299000,247250,288500,375000,750000,520000,370000,,530000,649000,828500,405000,335000,470000,1151500,675000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44256,759890,1163000,430000,406000,435850,920000,309000,652500,350000,325000,359000,310000,292500,333000,252000,689440,365000,1627500,421360,510000,318000,1700000,931000,929000,530000,1025000,610000,385000,535000,485000,765000,412000,800000,1755000,457750,737500,1985000,1075000,1600000,1100000,345000,259500,549000,765000,407500,364250,299000,312500,306650,343600,770750,530000,359500,,552500,680000,871840,415000,350000,495000,1225000,705000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44287,808410,1300000,415000,438500,475000,990000,364170,654750,355000,302500,425000,315000,305000,324950,253000,718440,378000,1610000,343200,528000,325000,974000,840000,950000,555000,1100000,625000,400000,545500,490000,722500,405000,825120,1800000,490000,799950,2001000,1100000,1650000,1265000,350000,302500,555000,777500,419000,410000,362000,299500,309600,367000,865000,566000,384700,,570000,725000,925620,435000,367250,500000,1328440,750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44317,813820,1312500,427500,449000,473800,1015000,415000,688000,361500,384000,400000,317000,315000,360000,247450,725680,360000,1632500,415000,602500,350000,1140000,887000,837500,563250,1100000,663450,423000,560000,500000,810000,410000,851000,1900000,500000,775000,2075000,1299000,1675000,1300000,360000,289000,579000,780000,440000,410000,348000,457500,324350,390700,806000,617500,400000,,592000,725000,900000,445000,365000,510000,1340000,752250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44348,819630,1300000,461000,438000,488280,990000,358500,702000,375000,310000,420000,325000,295000,335000,244950,796120,357500,1712500,409700,582500,360000,822500,862500,955500,566000,1138000,670500,395000,575000,525000,794690,435000,865000,1950000,515000,799000,2275000,935000,1750000,1175000,365000,300000,575000,825000,430000,395000,318500,285500,335000,413820,840000,616000,430100,,600000,737500,890000,452000,380000,525000,1350000,766000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44378,811170,1300000,416000,454500,463500,940000,355000,655000,370000,320000,413000,330000,320000,351000,215000,809750,390000,1750000,382000,650000,357500,805000,828500,939000,570000,1090000,650000,454500,570000,514000,781000,440000,860000,1852500,506000,795000,2110000,838000,1670000,1185000,370000,350000,590000,761700,430000,405000,402500,367500,330000,395000,825000,587990,420000,,600000,731000,869500,451950,400000,529000,1300750,760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44409,827940,1300000,425000,435000,485000,889500,357500,680890,375000,302500,408500,326000,310000,335000,204500,830070,377500,1560000,475000,533000,369250,819500,827500,900000,570950,1100000,643750,397500,570000,515000,774510,435000,835000,1850000,514480,770000,1925000,1111960,1655000,1255000,389900,327500,590000,770000,435000,400000,349000,319500,317500,389000,853000,595000,410000,,600000,731000,905000,450000,387000,520000,1265000,760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44440,808890,1300000,432500,440880,468500,897000,437500,650000,380000,327500,430000,341500,320000,372120,205000,886050,375000,1710000,459000,500000,370000,844500,826250,950000,549500,1100000,650000,397000,570000,507000,792500,437000,850000,1750000,515000,755000,1975000,1000000,1630000,1190000,365000,315000,570000,754000,440000,410000,315000,375000,320000,382500,815000,612500,409900,,600000,730000,886900,450000,370000,520000,1290000,755000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44470,798440,1280000,430640,460000,432000,900500,360100,615000,385000,307000,420000,340000,325000,345000,232500,848970,394880,1685000,455000,534000,370000,840000,865250,850000,525000,1120000,649000,470000,580000,510000,768000,445000,850000,1822000,500000,800000,2110000,837000,1625000,1136000,359500,329500,580000,750000,440000,422550,343000,287000,325000,385000,830000,582500,413000,,605000,725000,865420,450000,370000,525000,1275000,750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44501,782480,1300000,432500,435000,465320,876000,384380,665000,385000,360000,450750,336940,333500,335000,264750,769500,392500,1535000,499500,522500,375000,840000,830000,811600,561250,1150000,650000,380000,586900,515000,800000,440000,847750,1900000,495000,775060,2222500,1003000,1692500,1260000,375000,299000,593000,775000,435000,425000,325000,293500,335000,399000,858500,585000,415000,,620000,720000,899000,452000,380000,529000,1300000,750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44531,797150,1200000,399000,439500,489000,830000,291000,620000,395000,345000,450280,350000,330000,341250,292000,826500,375000,1510000,390000,564950,375000,972500,871000,1050000,520000,1182500,655000,420000,586000,515000,790000,460000,836700,1690000,490000,821000,1945000,937500,1740000,1200450,371000,273000,580000,794000,440000,411000,322450,335000,320000,369500,850000,609240,410000,,612750,720000,900000,450000,379000,540000,1200000,749900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44562,766250,1250000,400000,456000,467500,829000,372500,607500,395000,332500,425000,367000,322500,349900,259000,800960,394000,1466500,350000,508500,387380,950000,875000,862500,550000,1195000,670000,460000,590000,524000,842500,450000,875000,1630000,499950,851500,2000000,912500,1716000,1257500,375000,296000,583500,799000,450000,415000,359000,354000,333000,386750,850000,542500,402500,,600000,700000,920400,455000,380000,539000,1171000,740000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44593,772180,1350000,449000,426500,510000,935000,390000,730000,405000,412500,452500,370000,327000,360000,239000,773490,400000,1676000,446250,509500,390000,992500,885000,1005000,547500,1260000,675000,339000,605030,541500,860000,450000,888000,1900000,505500,830500,2100000,1050000,1820000,1380000,375000,340000,605000,815000,452400,420000,311250,250000,338000,433500,887500,666420,450000,,640000,725000,912250,465000,375000,551000,1300000,760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44621,851130,1430000,440000,465000,492000,965900,398000,750000,415000,320000,430000,369750,325000,370000,243000,781050,430000,1720000,530000,509000,385000,1100000,911000,965000,559000,1305000,701730,391500,620000,560000,835000,475000,950000,2060000,550000,903000,2280000,1300000,1950000,1600000,390000,308000,610000,829000,470500,460000,401880,370000,360980,450000,914000,657000,432500,,660000,770000,1050000,495000,395000,580000,1408000,802500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44652,877390,1500000,445000,467250,504500,1050000,357500,711000,425000,281260,464300,385000,360000,321000,245000,801680,418000,2125000,423000,545000,395000,2362500,903500,975000,617000,1325000,717000,350000,630000,570000,860000,495000,975000,2057500,555000,890000,2401000,1200000,1970000,1410000,389000,322250,640000,870000,485000,444000,350000,304250,370000,437500,955000,633000,430000,,699000,800000,1050000,500000,400000,580000,1500000,837000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44682,893200,1513060,445000,500000,525000,999000,320000,730000,420000,405000,458500,385000,381500,360000,302500,798720,430000,1985000,465000,595000,414250,870000,900500,1048000,560500,1295000,735000,504000,650000,575000,840000,490000,970000,2015000,580000,931000,2231500,900000,1927500,1312500,406000,368000,620000,874500,477000,450000,377500,300000,370000,449000,915000,655000,442500,,675000,805000,995000,510000,425000,596000,1465000,845000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44713,858000,1400000,418250,445000,495000,925000,400690,715000,425000,325000,435000,380000,327000,365000,260000,860230,421000,1850000,470000,582000,400000,788500,854000,950000,590000,1265000,718000,400000,645000,560000,854000,490000,950000,1900000,580000,905000,2155000,1250000,1820000,1325500,395000,390500,625000,864000,476440,451500,341000,324500,378000,430000,930000,665000,455000,,655000,800000,980000,500000,400000,585000,1360000,830000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44743,830870,1325000,392450,450000,459900,880000,376000,650000,407000,360000,480000,362900,350000,356000,260000,846320,433000,1750000,601000,667000,410000,815000,924000,1067500,595000,1231000,710000,462500,625000,550000,825000,490000,930000,1700000,545000,895500,1965000,902500,1740000,1250000,389000,339000,600000,815000,467000,437100,325000,325000,370000,435000,920000,595000,445000,,643250,780000,950000,485000,405000,575000,1258500,808000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44774,834740,1220000,449900,441000,464950,850000,378960,627000,405000,327500,465000,373250,321750,330000,199000,854960,400000,1674500,450000,502500,385000,797500,842500,1150000,580000,1200000,649000,380000,620000,535000,755000,472750,886250,1635000,550000,868500,1950000,1112500,1650000,1300000,370000,360000,610000,834000,460000,455000,301000,256000,350000,407500,884000,631000,425000,,620000,765000,950000,470000,380000,565500,1200000,795000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44805,817150,1200000,399000,429780,450000,870000,418750,645000,415000,327000,460000,365000,342500,339500,269000,891770,410000,1728000,342200,535000,377000,1105000,822500,997500,565000,1200000,640000,475000,600000,515000,750000,480000,899000,1650000,535000,875000,1860500,905000,1700000,1217500,375000,352450,590000,805000,450000,440700,302000,346750,335000,399500,850000,625000,433000,,620000,750000,920000,465000,379740,562240,1220000,783380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44835,798140,1213000,373750,438750,414500,850000,389900,679500,400000,310000,439500,379980,328000,353000,290500,854560,400000,1668500,399000,522500,380000,960000,865000,975000,532500,1165000,645000,442500,599990,510000,761000,465000,860000,1692500,523750,815000,1900000,1115000,1625000,1362000,382250,326750,580000,797570,434500,425000,272500,300000,369000,368260,855000,595000,404950,,620000,742000,937500,455000,392750,550000,1200000,770000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44866,774150,1150000,405000,435000,444000,860000,367500,610000,393000,309000,449000,370000,325000,336000,210250,836630,413000,1649500,363500,530000,367750,870000,819500,1067500,523000,1100000,620000,375000,580000,505000,667390,437500,865000,1500000,532500,890000,1782500,800000,1600000,1245000,350000,342000,572000,833290,430000,408000,302000,231500,361990,385000,860000,625000,399450,,610000,720000,900000,450000,365000,540000,1197000,750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44896,770490,1050000,400000,408500,449500,760000,331250,580000,396000,286750,392500,365000,337000,370000,170000,799670,410500,1500000,359000,599000,340000,765000,775000,824000,512500,1131760,620000,395000,575000,489900,765000,466940,850000,1564000,515000,830000,1675000,1055000,1478000,1175000,348000,295000,580000,785000,420000,383500,285600,280000,353500,380000,818000,590500,414000,,587000,716500,869860,438000,350000,535000,1050000,743180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44927,751330,1065000,422500,410000,455000,736500,300000,567500,375000,392500,395000,357500,365000,310000,260000,778540,387460,1201000,372500,389000,369000,1125500,850000,790000,470000,1194500,625000,350000,585000,498000,719000,446900,824950,1385000,478500,795750,1625000,890000,1530000,1170000,373750,385860,580000,781930,403750,392000,314900,380000,332720,388000,815000,522500,425000,,580000,700000,894500,425000,367000,540000,1000000,738250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44958,735480,1100000,429500,405000,437500,760000,300000,619000,385000,295000,417250,375000,352000,305000,212500,726870,378000,1447500,353000,495500,381950,802500,775500,830000,475000,1159000,633750,305000,595000,499000,730000,466500,875000,1465000,491500,795000,2080000,860000,1500000,1201000,350000,208000,555000,774500,429900,415000,332000,na,340000,361000,805000,550000,435950,,615000,710000,856000,449000,369000,549900,1050000,745000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44989,791490,1225000,414940,421650,438000,852500,400000,625000,409500,370000,450000,365000,355000,351250,249000,718370,417000,1600000,399500,492500,400000,750000,900000,890000,539500,1250000,641000,310000,612000,500000,750000,475000,915000,1700000,544550,895000,1860000,769000,1700000,1205000,365000,240000,585000,829000,449000,385000,283180,430000,344000,389500,849000,618030,425000,,640000,735000,922500,453550,355000,555000,1228000,770000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45017,811950,1225000,475000,469000,495000,900000,315000,717220,413000,349000,439000,375000,361000,312000,252950,738520,420000,1790000,425000,485000,365120,1177750,952500,815000,550000,1225000,650000,319250,615000,515000,768000,450000,930000,1587500,520000,925000,1970000,1080500,1800000,1349500,390000,289000,580000,840000,451000,405000,315000,307500,357000,419050,885500,605000,447450,,634000,740000,1020000,463000,385000,565000,1250000,785000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45047,836110,1260000,449000,436950,550000,888000,315000,660000,420000,345000,435000,379320,370000,398000,224900,744770,411610,1800000,382500,532500,395000,850000,902000,888500,552500,1256500,682500,355000,629000,535000,735000,455000,935000,1654000,531950,874500,2075000,1275000,1788000,1352500,385000,256000,600000,860000,463500,439500,348000,263250,375060,424500,925500,646730,440990,,635000,765000,1000000,485000,380000,574990,1300000,800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45080,838260,1305000,470000,413500,459000,930000,410000,700000,429390,360000,440000,381180,355000,342500,261250,832210,447700,1715000,450000,520000,390650,925000,796370,843750,573860,1260000,667500,390000,628000,530000,750000,470000,958250,1595000,530400,865000,2039000,1197000,1825000,1200000,385000,289900,590000,850000,460000,437000,362500,305000,375000,413000,927500,617000,445000,,650000,775000,984500,480000,389000,570000,1323810,815000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45108,832400,1260000,442000,429000,476500,900000,349000,650000,417500,372500,465000,395000,385000,335000,280000,851540,426000,1609500,459000,540000,390000,785000,949000,927500,579900,1300000,660000,364050,615000,547000,745000,485000,969020,1460000,545000,860000,1984000,994470,1800000,1300000,379000,296000,600560,850960,465000,402000,320000,320000,370520,463500,920000,625000,415000,,645000,790000,985000,489000,376420,575000,1255000,830000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45142,859800,1250000,490000,436250,475000,844440,382500,657000,425000,321000,421920,394500,382500,325000,225000,882020,453000,1475000,480000,560000,385000,970000,897000,1055000,555000,1310000,669000,412000,618000,535000,777550,495000,1000000,1576000,535000,868810,1950000,1295000,1852500,1200000,365000,305500,599000,850000,465000,425000,312050,205000,372000,389500,915000,622500,449500,,657000,792500,950000,485000,369000,569990,1260000,830000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45170,843340,1300000,414250,429420,537500,871250,400000,685000,410000,300000,422500,383000,370750,260000,181250,914640,410000,1650000,432500,448000,384500,935000,943340,890000,563000,1310000,665000,441250,600000,545000,761250,475000,973100,1580000,550000,888000,1955000,1030000,1853000,1165000,385000,325000,585680,848000,469500,430000,310000,320000,385000,419000,962500,608640,433250,,650000,780000,950000,481000,385000,550000,1300000,820000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45200,840360,1240000,410000,421400,405500,824950,307500,660000,410000,363000,432500,395000,360000,365000,247500,893650,435000,1712500,485000,430000,392750,1050000,1122500,1027500,538000,1275000,685000,385250,620960,550000,780000,481500,936250,1650000,550000,887620,2100000,1370000,1805000,1229000,389500,295000,620000,857500,460000,425750,370000,320000,358500,410000,899000,629900,424900,,660000,785000,1050000,473000,376000,561410,1268940,820000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45231,822200,1230000,403000,428500,512500,860000,420000,650000,415000,324000,430750,375000,355000,318500,170000,897990,414500,1649500,320000,532000,367500,985000,944000,825000,585000,1300000,659000,400000,620000,522290,782500,475000,952000,1535000,550000,894500,1805000,900000,1717500,1300000,367500,325000,570000,793620,470000,397000,287000,211000,375000,381250,902500,620000,461320,,660000,785000,955000,474800,375000,567500,1250000,824500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
